customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
3367-NNNN,Male,0,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,38.89,3140.04,No
3368-OUAQ,Male,0,Yes,No,71,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,54.59,3868.48,Yes
3369-PBNT,Female,0,No,No,1,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),69.84,76.7,No
3370-QIAW,Male,0,No,No,49,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),23.47,1320.85,Yes
3371-RPNZ,Female,1,Yes,Yes,66,Yes,No,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Credit card (automatic),85.42,5776.03,No
3372-SWAC,Male,0,Yes,No,19,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,82.93,1649.56,Yes
3373-TDNF,Female,0,Yes,No,58,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),63.1,3199.39,Yes
3374-UKAI,Female,0,Yes,No,32,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Credit card (automatic),118.75,4352.06,No
3375-VRNL,Female,0,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.41,1571.72,No
3376-WYAO,Female,0,No,Yes,48,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,40.71,1936.51,No
3377-XFNR,Male,0,Yes,Yes,4,No,No phone service,DSL,No,No,Yes,No,No,No,Two year,Yes,Mailed check,72.12,286.07,No
3378-YMAU,Male,0,Yes,No,32,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,18.25,598.12,No
3379-ZTNX,Female,0,No,No,1,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,85.35,91.19,No
3380-AAAA,Male,0,Yes,No,60,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Two year,No,Electronic check,75.65,4843.26,No
3381-BHND,Male,0,Yes,No,60,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,23.25,1456.04,No
3382-COAG,Male,1,No,No,1,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,One year,No,Credit card (automatic),118.75,111.18,No
3383-DVNJ,Male,0,Yes,No,9,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),53.1,484.15,No
3384-ECAM,Male,1,No,Yes,59,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,18.25,1094.11,Yes
3385-FJNP,Female,0,Yes,No,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.59,1150.82,No
3386-GQAS,Male,0,Yes,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,21.77,227.43,No
3387-HXNV,Female,0,Yes,No,37,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,24.97,1030.63,Yes
3388-IEAY,Male,0,Yes,No,36,Yes,No,DSL,No,No,No,Yes,No,Yes,Two year,No,Mailed check,22.04,751.25,No
3389-JLNB,Female,0,Yes,No,63,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,50.54,3308.56,No
3390-KSAE,Male,0,Yes,No,32,No,No phone service,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,43.02,1430.0,Yes
3391-LZNH,Female,1,No,No,70,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),64.35,3997.76,No
3392-MGAK,Female,0,No,No,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,26.42,147.8,No
3393-NNNN,Male,0,Yes,No,71,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,57.57,3918.01,No
3394-OUAQ,Female,0,No,No,1,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,Yes,Electronic check,81.67,71.1,Yes
3395-PBNT,Female,0,No,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,26.51,893.22,No
3396-QIAW,Female,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,No,Credit card (automatic),101.09,277.44,Yes
3397-RPNZ,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),42.04,3240.87,No
3398-SWAC,Male,0,No,Yes,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Mailed check,57.86,65.78,No
3399-TDNF,Female,1,Yes,Yes,35,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,66.21,2128.59,No
3400-UKAI,Male,1,Yes,No,59,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),71.71,4489.49,Yes
3401-VRNL,Male,0,No,No,40,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,78.15,2920.52,Yes
3402-WYAO,Female,0,No,No,3,Yes,No,DSL,No,No,Yes,No,No,No,Two year,Yes,Electronic check,46.69,153.47,No
3403-XFNR,Male,0,No,No,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,33.06,511.5,Yes
3404-YMAU,Female,0,No,No,60,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),113.84,6878.23,No
3405-ZTNX,Female,0,Yes,Yes,32,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Two year,No,Electronic check,47.64,1540.51,No
3406-AAAA,Female,1,No,Yes,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,33.71,889.75,No
3407-BHND,Female,0,Yes,No,36,Yes,No,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Electronic check,75.42,2981.33,No
3408-COAG,Male,1,Yes,No,5,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),49.64,220.05,Yes
3409-DVNJ,Male,0,No,Yes,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Mailed check,118.75,114.77,No
3410-ECAM,Male,1,Yes,No,28,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,No,Electronic check,118.75,3056.33,No
3411-FJNP,Male,0,No,No,2,Yes,No,DSL,No,Yes,No,No,No,No,One year,Yes,Credit card (automatic),25.78,55.85,No
3412-GQAS,Male,0,Yes,No,4,Yes,Yes,DSL,No,No,No,No,No,No,One year,Yes,Mailed check,18.8,77.62,No
3413-HXNV,Male,0,No,Yes,54,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),64.34,3460.73,No
3414-IEAY,Female,0,Yes,No,72,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),105.99,7508.41,No
3415-JLNB,Female,0,Yes,Yes,72,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),21.9,1735.9,No
3416-KSAE,Male,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,18.25,66.23,Yes
3417-LZNH,Female,0,Yes,No,67,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,82.59,5373.66,No
3418-MGAK,Male,0,No,No,72,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,No,Mailed check,18.25,1349.95,No
3419-NNNN,Male,1,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,26.69,24.12,Yes
3420-OUAQ,Female,1,No,Yes,5,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,No,Bank transfer (automatic),87.32,428.13,No
3421-PBNT,Female,0,No,Yes,28,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,118.75,3500.21,Yes
3422-QIAW,Female,0,Yes,No,49,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,65.55,3154.22,Yes
3423-RPNZ,Male,0,No,No,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),39.41,416.81,Yes
3424-SWAC,Female,0,Yes,Yes,62,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Credit card (automatic),49.62,3164.84,No
3425-TDNF,Female,0,Yes,No,36,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,21.9,707.57,No
3426-UKAI,Female,0,Yes,Yes,1,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Two year,No,Electronic check,118.75,111.97,Yes
3427-VRNL,Female,0,No,Yes,61,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,73.57,3887.67,No
3428-WYAO,Female,1,No,No,6,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),68.42,410.39,No
3429-XFNR,Female,0,No,No,1,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),18.25,17.84,No
3430-YMAU,Female,0,No,No,52,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),58.51,3289.29,No
3431-ZTNX,Female,0,No,No,51,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,108.83,6059.93,Yes
3432-AAAA,Female,0,No,No,50,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,No,Mailed check,58.26,3252.62,No
3433-BHND,Male,0,Yes,No,60,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),75.77,4039.93,Yes
3434-COAG,Female,0,No,No,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),22.31,146.57,No
3435-DVNJ,Male,0,No,No,45,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),45.96,2149.56,No
3436-ECAM,Male,0,Yes,Yes,4,No,No phone service,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),38.59,174.99,No
3437-FJNP,Female,0,No,No,25,No,No phone service,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),21.9,542.61,No
3438-GQAS,Female,0,Yes,No,55,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),111.3,6130.84,Yes
3439-HXNV,Female,0,No,No,31,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Mailed check,73.46,2217.42,No
3440-IEAY,Male,0,No,Yes,47,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,No,Credit card (automatic),55.61,2451.75,No
3441-JLNB,Female,0,No,Yes,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),29.39,1728.32,No
3442-KSAE,Male,1,No,Yes,1,No,No phone service,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),108.64,102.07,Yes
3443-LZNH,Female,0,No,No,22,No,No phone service,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,106.43,2271.74,Yes
3444-MGAK,Female,1,No,No,65,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,No,Credit card (automatic),53.22,3427.86,No
3445-NNNN,Female,0,Yes,No,36,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,34.9,1092.38,Yes
3446-OUAQ,Female,0,Yes,No,53,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.25,1040.89,No
3447-PBNT,Female,0,No,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.08,1589.53,No
3448-QIAW,Female,0,No,No,61,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.15,1328.9,No
3449-RPNZ,Male,0,No,Yes,30,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),34.13,1065.85,No
3450-SWAC,Male,0,Yes,Yes,44,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,50.84,1931.2,Yes
3451-TDNF,Female,0,No,No,34,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,88.06,2859.56,No
3452-UKAI,Female,0,No,Yes,1,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,46.49,49.96,No
3453-VRNL,Male,0,Yes,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,25.06,94.38,No
3454-WYAO,Female,0,No,No,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,26.26,1849.72,No
3455-XFNR,Male,0,No,Yes,1,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,63.13,71.69,No
3456-YMAU,Male,0,No,No,72,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,53.76,4342.8,No
3457-ZTNX,Female,0,No,No,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,21.61,890.39,No
3458-AAAA,Female,0,Yes,Yes,1,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),118.75,106.48,Yes
3459-BHND,Female,0,No,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,26.48,396.34,No
3460-COAG,Male,0,No,No,29,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),86.4,2874.93,No
3461-DVNJ,Male,0,No,No,64,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),89.92,5011.2,No
3462-ECAM,Female,0,No,No,1,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,104.14,100.06,Yes
3463-FJNP,Female,0,No,No,2,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,68.84,127.57,No
3464-GQAS,Male,0,Yes,No,72,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Two year,No,Credit card (automatic),118.75,9662.93,No
3465-HXNV,Female,0,Yes,Yes,1,Yes,No,DSL,No,No,Yes,No,No,No,Two year,No,Electronic check,48.74,48.0,Yes
3466-IEAY,Male,0,Yes,No,1,Yes,Yes,DSL,No,No,No,No,No,Yes,Two year,Yes,Mailed check,50.54,43.07,Yes
3467-JLNB,Female,0,No,No,3,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),25.28,77.16,Yes
3468-KSAE,Female,0,No,No,61,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,No,Electronic check,64.19,3727.19,Yes
3469-LZNH,Male,0,Yes,No,47,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,62.9,3158.47,No
3470-MGAK,Male,0,Yes,Yes,3,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.43,132.25,No
3471-NNNN,Female,0,Yes,No,59,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),24.02,1519.3,No
3472-OUAQ,Female,0,No,No,18,No,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,No,Electronic check,106.88,1851.62,No
3473-PBNT,Female,0,No,No,1,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,60.32,69.24,No
3474-QIAW,Female,0,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,76.97,76.52,Yes
3475-RPNZ,Female,0,No,No,59,No,No phone service,DSL,No,No,No,Yes,No,No,One year,No,Electronic check,102.8,5781.67,No
3476-SWAC,Female,0,No,No,44,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),38.46,1610.36,Yes
3477-TDNF,Female,0,Yes,No,51,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),105.4,4656.77,Yes
3478-UKAI,Male,0,No,No,4,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),49.42,226.96,No
3479-VRNL,Male,1,No,No,72,Yes,No,DSL,Yes,No,No,No,Yes,No,Two year,No,Credit card (automatic),50.35,3855.46,No
3480-WYAO,Male,0,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Mailed check,76.18,335.07,No
3481-XFNR,Female,0,No,No,19,No,No phone service,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Mailed check,50.92,979.47,No
3482-YMAU,Male,0,No,Yes,39,No,No phone service,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),51.8,2285.06,No
3483-ZTNX,Female,0,No,No,61,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),90.45,5489.31,Yes
3484-AAAA,Female,0,No,No,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.64,1337.25,No
3485-BHND,Female,1,No,No,30,Yes,No,DSL,No,Yes,No,No,No,No,Two year,No,Electronic check,118.74,3840.7,No
3486-COAG,Male,0,No,No,39,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),117.93,4892.07,No
3487-DVNJ,Male,0,Yes,Yes,48,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),48.4,2542.73,No
3488-ECAM,Male,0,Yes,Yes,66,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Mailed check,118.75,8802.56,No
3489-FJNP,Male,1,No,No,44,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,21.9,875.43,No
3490-GQAS,Male,0,Yes,No,47,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,99.22,4426.49,No
3491-HXNV,Female,0,Yes,Yes,51,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Electronic check,46.57,2290.03,No
3492-IEAY,Female,0,Yes,No,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,18.25,1096.46,No
3493-JLNB,Female,0,No,No,12,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,No,Electronic check,63.48,854.08,No
3494-KSAE,Female,0,No,No,36,No,No phone service,Fiber optic,No,No,No,No,No,Yes,One year,No,Bank transfer (automatic),101.83,3642.95,No
3495-LZNH,Male,0,Yes,Yes,2,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,21.9,48.92,Yes
3496-MGAK,Female,0,Yes,Yes,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.73,297.03,No
3497-NNNN,Female,0,No,No,5,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,68.46,339.67,No
3498-OUAQ,Male,0,Yes,Yes,12,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,118.75,1354.6,No
3499-PBNT,Female,0,Yes,No,53,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),118.75,6267.62,Yes
3500-QIAW,Male,0,No,Yes,72,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),73.25,4925.86,No
3501-RPNZ,Female,1,No,No,72,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),92.13,6769.88,No
3502-SWAC,Female,0,Yes,No,64,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,47.5,2728.35,No
3503-TDNF,Male,1,No,No,38,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),27.32,1135.89,No
3504-UKAI,Female,1,Yes,Yes,8,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Mailed check,118.75,858.27,No
3505-VRNL,Female,0,No,No,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,47.5,237.13,No
3506-WYAO,Female,0,Yes,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.8,518.09,Yes
3507-XFNR,Male,0,Yes,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,22.69,50.51,Yes
3508-YMAU,Female,0,No,No,1,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,103.26,95.6,No
3509-ZTNX,Male,0,No,No,3,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,One year,No,Electronic check,49.31,164.22,No
3510-AAAA,Male,0,Yes,No,67,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Credit card (automatic),46.01,2673.2,No
3511-BHND,Male,0,Yes,Yes,62,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),93.35,5116.02,No
3512-COAG,Female,0,No,Yes,60,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,27.2,1407.21,No
3513-DVNJ,Female,0,No,Yes,34,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Mailed check,65.43,1996.09,No
3514-ECAM,Female,1,Yes,No,8,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,103.64,837.37,Yes
3515-FJNP,Female,0,No,No,49,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),118.75,5976.92,No
3516-GQAS,Male,1,Yes,No,44,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Electronic check,91.55,3571.29,No
3517-HXNV,Male,0,No,No,23,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),47.58,991.06,No
3518-IEAY,Male,1,Yes,Yes,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,43.44,2022.09,No
3519-JLNB,Male,0,Yes,No,33,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,97.44,2917.76,Yes
